OperatingPoint,measurementType,sysType,jetFlavor,etaMin,etaMax,ptMin,ptMax,discrMin,discrMax,formula
L,mujets,down_pileup,4,0.0,2.5,30,50,0,1,1.00948+3.0839e-06*log(x+19)*log(x+18)*(3-92.4852*log(x+18))-0.0089246174320578575 
L,mujets,down_pileup,4,0.0,2.5,50,70,0,1,1.00948+3.0839e-06*log(x+19)*log(x+18)*(3-92.4852*log(x+18))-0.0039414498023688793 
L,mujets,down_pileup,4,0.0,2.5,70,100,0,1,1.00948+3.0839e-06*log(x+19)*log(x+18)*(3-92.4852*log(x+18))-0.0052134082652628422 
L,mujets,down_pileup,4,0.0,2.5,100,140,0,1,1.00948+3.0839e-06*log(x+19)*log(x+18)*(3-92.4852*log(x+18))- -0.00053071760339662433 
L,mujets,down_pileup,4,0.0,2.5,140,200,0,1,1.00948+3.0839e-06*log(x+19)*log(x+18)*(3-92.4852*log(x+18))-0.0011746586533263326 
L,mujets,down_pileup,4,0.0,2.5,200,300,0,1,1.00948+3.0839e-06*log(x+19)*log(x+18)*(3-92.4852*log(x+18))- -0.0016303068259730935 
L,mujets,down_pileup,4,0.0,2.5,300,600,0,1,1.00948+3.0839e-06*log(x+19)*log(x+18)*(3-92.4852*log(x+18))- -0.00094084034208208323 
L,mujets,down_pileup,4,0.0,2.5,600,1000,0,1,1.00948+3.0839e-06*log(x+19)*log(x+18)*(3-92.4852*log(x+18))-0.0011376183247193694 
L,mujets,down_pileup,5,0.0,2.5,20,30,0,1,1.00948+3.0839e-06*log(x+19)*log(x+18)*(3-92.4852*log(x+18))-0.0040238094516098499 
L,mujets,down_pileup,5,0.0,2.5,30,50,0,1,1.00948+3.0839e-06*log(x+19)*log(x+18)*(3-92.4852*log(x+18))-0.003569846972823143 
L,mujets,down_pileup,5,0.0,2.5,50,70,0,1,1.00948+3.0839e-06*log(x+19)*log(x+18)*(3-92.4852*log(x+18))-0.0015765799907967448 
L,mujets,down_pileup,5,0.0,2.5,70,100,0,1,1.00948+3.0839e-06*log(x+19)*log(x+18)*(3-92.4852*log(x+18))-0.0020853632595390081 
L,mujets,down_pileup,5,0.0,2.5,100,140,0,1,1.00948+3.0839e-06*log(x+19)*log(x+18)*(3-92.4852*log(x+18))- -0.00021228705008979887 
L,mujets,down_pileup,5,0.0,2.5,140,200,0,1,1.00948+3.0839e-06*log(x+19)*log(x+18)*(3-92.4852*log(x+18))-0.00046986344386823475 
L,mujets,down_pileup,5,0.0,2.5,200,300,0,1,1.00948+3.0839e-06*log(x+19)*log(x+18)*(3-92.4852*log(x+18))- -0.00065212271874770522 
L,mujets,down_pileup,5,0.0,2.5,300,600,0,1,1.00948+3.0839e-06*log(x+19)*log(x+18)*(3-92.4852*log(x+18))- -0.0003763361310120672 
L,mujets,down_pileup,5,0.0,2.5,600,1000,0,1,1.00948+3.0839e-06*log(x+19)*log(x+18)*(3-92.4852*log(x+18))-0.00045504732406698167 
L,mujets,down_statistic,4,0.0,2.5,20,30,0,1,1.00948+3.0839e-06*log(x+19)*log(x+18)*(3-92.4852*log(x+18))-0.031983893364667892 
L,mujets,down_statistic,4,0.0,2.5,30,50,0,1,1.00948+3.0839e-06*log(x+19)*log(x+18)*(3-92.4852*log(x+18))-0.012190482579171658 
L,mujets,down_statistic,4,0.0,2.5,50,70,0,1,1.00948+3.0839e-06*log(x+19)*log(x+18)*(3-92.4852*log(x+18))-0.011300280690193176 
L,mujets,down_statistic,4,0.0,2.5,70,100,0,1,1.00948+3.0839e-06*log(x+19)*log(x+18)*(3-92.4852*log(x+18))-0.012595463544130325 
L,mujets,down_statistic,4,0.0,2.5,100,140,0,1,1.00948+3.0839e-06*log(x+19)*log(x+18)*(3-92.4852*log(x+18))-0.014148056507110596 
L,mujets,down_statistic,4,0.0,2.5,140,200,0,1,1.00948+3.0839e-06*log(x+19)*log(x+18)*(3-92.4852*log(x+18))-0.017679447308182716 
L,mujets,down_statistic,4,0.0,2.5,200,300,0,1,1.00948+3.0839e-06*log(x+19)*log(x+18)*(3-92.4852*log(x+18))-0.029193151742219925 
L,mujets,down_statistic,4,0.0,2.5,300,600,0,1,1.00948+3.0839e-06*log(x+19)*log(x+18)*(3-92.4852*log(x+18))-0.030576925724744797 
L,mujets,down_statistic,4,0.0,2.5,600,1000,0,1,1.00948+3.0839e-06*log(x+19)*log(x+18)*(3-92.4852*log(x+18))-0.23297654092311859 
L,mujets,down_statistic,5,0.0,2.5,20,30,0,1,1.00948+3.0839e-06*log(x+19)*log(x+18)*(3-92.4852*log(x+18))-0.012793556787073612 
L,mujets,down_statistic,5,0.0,2.5,30,50,0,1,1.00948+3.0839e-06*log(x+19)*log(x+18)*(3-92.4852*log(x+18))-0.0048761931248009205 
L,mujets,down_statistic,5,0.0,2.5,50,70,0,1,1.00948+3.0839e-06*log(x+19)*log(x+18)*(3-92.4852*log(x+18))-0.004520112182945013 
L,mujets,down_statistic,5,0.0,2.5,70,100,0,1,1.00948+3.0839e-06*log(x+19)*log(x+18)*(3-92.4852*log(x+18))-0.0050381855107843876 
L,mujets,down_statistic,5,0.0,2.5,100,140,0,1,1.00948+3.0839e-06*log(x+19)*log(x+18)*(3-92.4852*log(x+18))-0.0056592226028442383 
L,mujets,down_statistic,5,0.0,2.5,140,200,0,1,1.00948+3.0839e-06*log(x+19)*log(x+18)*(3-92.4852*log(x+18))-0.0070717791095376015 
L,mujets,down_statistic,5,0.0,2.5,200,300,0,1,1.00948+3.0839e-06*log(x+19)*log(x+18)*(3-92.4852*log(x+18))-0.011677260510623455 
L,mujets,down_statistic,5,0.0,2.5,300,600,0,1,1.00948+3.0839e-06*log(x+19)*log(x+18)*(3-92.4852*log(x+18))-0.012230770662426949 
L,mujets,down_statistic,5,0.0,2.5,600,1000,0,1,1.00948+3.0839e-06*log(x+19)*log(x+18)*(3-92.4852*log(x+18))-0.093190617859363556 
L,mujets,down_type3,4,0.0,2.5,20,30,0,1,1.00948+3.0839e-06*log(x+19)*log(x+18)*(3-92.4852*log(x+18))-0.048560538267461643 
L,mujets,down_type3,4,0.0,2.5,30,50,0,1,1.00948+3.0839e-06*log(x+19)*log(x+18)*(3-92.4852*log(x+18))-0.011787665344541591 
L,mujets,down_type3,4,0.0,2.5,50,70,0,1,1.00948+3.0839e-06*log(x+19)*log(x+18)*(3-92.4852*log(x+18))-0.013998070648620383 
L,mujets,down_type3,4,0.0,2.5,70,100,0,1,1.00948+3.0839e-06*log(x+19)*log(x+18)*(3-92.4852*log(x+18))-0.03052161280186879 
L,mujets,down_type3,4,0.0,2.5,100,140,0,1,1.00948+3.0839e-06*log(x+19)*log(x+18)*(3-92.4852*log(x+18))-0.061851277187724298 
L,mujets,down_type3,4,0.0,2.5,140,200,0,1,1.00948+3.0839e-06*log(x+19)*log(x+18)*(3-92.4852*log(x+18))-0.10417509298045355 
L,mujets,down_type3,4,0.0,2.5,200,300,0,1,1.00948+3.0839e-06*log(x+19)*log(x+18)*(3-92.4852*log(x+18))-0.063849877141436445 
L,mujets,down_type3,4,0.0,2.5,300,600,0,1,1.00948+3.0839e-06*log(x+19)*log(x+18)*(3-92.4852*log(x+18))-0.053669816528963687 
L,mujets,down_type3,4,0.0,2.5,600,1000,0,1,1.00948+3.0839e-06*log(x+19)*log(x+18)*(3-92.4852*log(x+18))-0.087028579218513244 
L,mujets,down_type3,5,0.0,2.5,20,30,0,1,1.00948+3.0839e-06*log(x+19)*log(x+18)*(3-92.4852*log(x+18))-0.019424215618671255 
L,mujets,down_type3,5,0.0,2.5,30,50,0,1,1.00948+3.0839e-06*log(x+19)*log(x+18)*(3-92.4852*log(x+18))-0.0047150666473631747 
L,mujets,down_type3,5,0.0,2.5,50,70,0,1,1.00948+3.0839e-06*log(x+19)*log(x+18)*(3-92.4852*log(x+18))-0.005599228193052066 
L,mujets,down_type3,5,0.0,2.5,70,100,0,1,1.00948+3.0839e-06*log(x+19)*log(x+18)*(3-92.4852*log(x+18))-0.012208644478112414 
L,mujets,down_type3,5,0.0,2.5,100,140,0,1,1.00948+3.0839e-06*log(x+19)*log(x+18)*(3-92.4852*log(x+18))-0.024740511639387515 
L,mujets,down_type3,5,0.0,2.5,140,200,0,1,1.00948+3.0839e-06*log(x+19)*log(x+18)*(3-92.4852*log(x+18))-0.041670037160750698 
L,mujets,down_type3,5,0.0,2.5,200,300,0,1,1.00948+3.0839e-06*log(x+19)*log(x+18)*(3-92.4852*log(x+18))-0.025539950122595457 
L,mujets,down_type3,5,0.0,2.5,300,600,0,1,1.00948+3.0839e-06*log(x+19)*log(x+18)*(3-92.4852*log(x+18))-0.021467926399087404 
L,mujets,down_type3,5,0.0,2.5,600,1000,0,1,1.00948+3.0839e-06*log(x+19)*log(x+18)*(3-92.4852*log(x+18))-0.034811427698422562 
L,mujets,up_jes,4,0.0,2.5,20,30,0,1,1.00948+3.0839e-06*log(x+19)*log(x+18)*(3-92.4852*log(x+18))+0.0096629112958908081 
L,mujets,up_jes,4,0.0,2.5,30,50,0,1,1.00948+3.0839e-06*log(x+19)*log(x+18)*(3-92.4852*log(x+18))+-0.00056131917517632246 
L,mujets,up_jes,4,0.0,2.5,50,70,0,1,1.00948+3.0839e-06*log(x+19)*log(x+18)*(3-92.4852*log(x+18))+0.00093337078578770161 
L,mujets,up_jes,4,0.0,2.5,70,100,0,1,1.00948+3.0839e-06*log(x+19)*log(x+18)*(3-92.4852*log(x+18))+-0.0011926204897463322 
L,mujets,up_jes,4,0.0,2.5,100,140,0,1,1.00948+3.0839e-06*log(x+19)*log(x+18)*(3-92.4852*log(x+18))+0.002196598332375288 
L,mujets,up_jes,4,0.0,2.5,140,200,0,1,1.00948+3.0839e-06*log(x+19)*log(x+18)*(3-92.4852*log(x+18))+-0.00030185363721102476 
L,mujets,up_jes,4,0.0,2.5,200,300,0,1,1.00948+3.0839e-06*log(x+19)*log(x+18)*(3-92.4852*log(x+18))+0.00036412320332601666 
L,mujets,up_jes,4,0.0,2.5,300,600,0,1,1.00948+3.0839e-06*log(x+19)*log(x+18)*(3-92.4852*log(x+18))+0.0016678475076332688 
L,mujets,up_jes,4,0.0,2.5,600,1000,0,1,1.00948+3.0839e-06*log(x+19)*log(x+18)*(3-92.4852*log(x+18))+0.01168722752481699 
L,mujets,up_jes,5,0.0,2.5,20,30,0,1,1.00948+3.0839e-06*log(x+19)*log(x+18)*(3-92.4852*log(x+18))+0.0038651647046208382 
L,mujets,up_jes,5,0.0,2.5,30,50,0,1,1.00948+3.0839e-06*log(x+19)*log(x+18)*(3-92.4852*log(x+18))+-0.00022452767007052898 
L,mujets,up_jes,5,0.0,2.5,50,70,0,1,1.00948+3.0839e-06*log(x+19)*log(x+18)*(3-92.4852*log(x+18))+0.00037334830267354846 
L,mujets,up_jes,5,0.0,2.5,70,100,0,1,1.00948+3.0839e-06*log(x+19)*log(x+18)*(3-92.4852*log(x+18))+-0.00047704819007776678 
L,mujets,up_jes,5,0.0,2.5,100,140,0,1,1.00948+3.0839e-06*log(x+19)*log(x+18)*(3-92.4852*log(x+18))+0.00087863934459164739 
L,mujets,up_jes,5,0.0,2.5,140,200,0,1,1.00948+3.0839e-06*log(x+19)*log(x+18)*(3-92.4852*log(x+18))+-0.000120741460705176 
L,mujets,up_jes,5,0.0,2.5,200,300,0,1,1.00948+3.0839e-06*log(x+19)*log(x+18)*(3-92.4852*log(x+18))+0.00014564927550964057 
L,mujets,up_jes,5,0.0,2.5,300,600,0,1,1.00948+3.0839e-06*log(x+19)*log(x+18)*(3-92.4852*log(x+18))+0.00066713901469483972 
L,mujets,up_jes,5,0.0,2.5,600,1000,0,1,1.00948+3.0839e-06*log(x+19)*log(x+18)*(3-92.4852*log(x+18))+0.004674891009926796 
L,mujets,up_pileup,4,0.0,2.5,20,30,0,1,1.00948+3.0839e-06*log(x+19)*log(x+18)*(3-92.4852*log(x+18))+0.010059523396193981 
L,mujets,up_pileup,4,0.0,2.5,30,50,0,1,1.00948+3.0839e-06*log(x+19)*log(x+18)*(3-92.4852*log(x+18))+0.0089246174320578575 
L,mujets,up_pileup,4,0.0,2.5,50,70,0,1,1.00948+3.0839e-06*log(x+19)*log(x+18)*(3-92.4852*log(x+18))+0.0039414498023688793 
L,mujets,up_pileup,4,0.0,2.5,70,100,0,1,1.00948+3.0839e-06*log(x+19)*log(x+18)*(3-92.4852*log(x+18))+0.0052134082652628422 
L,mujets,up_pileup,4,0.0,2.5,100,140,0,1,1.00948+3.0839e-06*log(x+19)*log(x+18)*(3-92.4852*log(x+18))+-0.00053071760339662433 
L,mujets,up_pileup,4,0.0,2.5,140,200,0,1,1.00948+3.0839e-06*log(x+19)*log(x+18)*(3-92.4852*log(x+18))+0.0011746586533263326 
L,mujets,up_pileup,4,0.0,2.5,200,300,0,1,1.00948+3.0839e-06*log(x+19)*log(x+18)*(3-92.4852*log(x+18))+-0.0016303068259730935 
L,mujets,up_pileup,4,0.0,2.5,300,600,0,1,1.00948+3.0839e-06*log(x+19)*log(x+18)*(3-92.4852*log(x+18))+-0.00094084034208208323 
L,mujets,up_pileup,4,0.0,2.5,600,1000,0,1,1.00948+3.0839e-06*log(x+19)*log(x+18)*(3-92.4852*log(x+18))+0.0011376183247193694 
L,mujets,up_pileup,5,0.0,2.5,20,30,0,1,1.00948+3.0839e-06*log(x+19)*log(x+18)*(3-92.4852*log(x+18))+0.0040238094516098499 
L,mujets,up_pileup,5,0.0,2.5,30,50,0,1,1.00948+3.0839e-06*log(x+19)*log(x+18)*(3-92.4852*log(x+18))+0.003569846972823143 
L,mujets,up_pileup,5,0.0,2.5,50,70,0,1,1.00948+3.0839e-06*log(x+19)*log(x+18)*(3-92.4852*log(x+18))+0.0015765799907967448 
L,mujets,up_pileup,5,0.0,2.5,70,100,0,1,1.00948+3.0839e-06*log(x+19)*log(x+18)*(3-92.4852*log(x+18))+0.0020853632595390081 
L,mujets,up_pileup,5,0.0,2.5,100,140,0,1,1.00948+3.0839e-06*log(x+19)*log(x+18)*(3-92.4852*log(x+18))+-0.00021228705008979887 
L,mujets,up_pileup,5,0.0,2.5,140,200,0,1,1.00948+3.0839e-06*log(x+19)*log(x+18)*(3-92.4852*log(x+18))+0.00046986344386823475 
L,mujets,up_pileup,5,0.0,2.5,200,300,0,1,1.00948+3.0839e-06*log(x+19)*log(x+18)*(3-92.4852*log(x+18))+-0.00065212271874770522 
L,mujets,up_pileup,5,0.0,2.5,300,600,0,1,1.00948+3.0839e-06*log(x+19)*log(x+18)*(3-92.4852*log(x+18))+-0.0003763361310120672 
L,mujets,up_pileup,5,0.0,2.5,600,1000,0,1,1.00948+3.0839e-06*log(x+19)*log(x+18)*(3-92.4852*log(x+18))+0.00045504732406698167 
L,mujets,up_statistic,4,0.0,2.5,20,30,0,1,1.00948+3.0839e-06*log(x+19)*log(x+18)*(3-92.4852*log(x+18))+0.031983893364667892 
L,mujets,up_statistic,4,0.0,2.5,30,50,0,1,1.00948+3.0839e-06*log(x+19)*log(x+18)*(3-92.4852*log(x+18))+0.012190482579171658 
L,mujets,up_statistic,4,0.0,2.5,50,70,0,1,1.00948+3.0839e-06*log(x+19)*log(x+18)*(3-92.4852*log(x+18))+0.011300280690193176 
L,mujets,up_statistic,4,0.0,2.5,70,100,0,1,1.00948+3.0839e-06*log(x+19)*log(x+18)*(3-92.4852*log(x+18))+0.012595463544130325 
L,mujets,up_statistic,4,0.0,2.5,100,140,0,1,1.00948+3.0839e-06*log(x+19)*log(x+18)*(3-92.4852*log(x+18))+0.014148056507110596 
L,mujets,up_statistic,4,0.0,2.5,140,200,0,1,1.00948+3.0839e-06*log(x+19)*log(x+18)*(3-92.4852*log(x+18))+0.017679447308182716 
L,mujets,up_statistic,4,0.0,2.5,200,300,0,1,1.00948+3.0839e-06*log(x+19)*log(x+18)*(3-92.4852*log(x+18))+0.029193151742219925 
L,mujets,up_statistic,4,0.0,2.5,300,600,0,1,1.00948+3.0839e-06*log(x+19)*log(x+18)*(3-92.4852*log(x+18))+0.030576925724744797 
L,mujets,up_statistic,4,0.0,2.5,600,1000,0,1,1.00948+3.0839e-06*log(x+19)*log(x+18)*(3-92.4852*log(x+18))+0.23297654092311859 
L,mujets,up_statistic,5,0.0,2.5,20,30,0,1,1.00948+3.0839e-06*log(x+19)*log(x+18)*(3-92.4852*log(x+18))+0.012793556787073612 
L,mujets,up_statistic,5,0.0,2.5,30,50,0,1,1.00948+3.0839e-06*log(x+19)*log(x+18)*(3-92.4852*log(x+18))+0.0048761931248009205 
L,mujets,up_statistic,5,0.0,2.5,50,70,0,1,1.00948+3.0839e-06*log(x+19)*log(x+18)*(3-92.4852*log(x+18))+0.004520112182945013 
L,mujets,up_statistic,5,0.0,2.5,70,100,0,1,1.00948+3.0839e-06*log(x+19)*log(x+18)*(3-92.4852*log(x+18))+0.0050381855107843876 
L,mujets,up_statistic,5,0.0,2.5,100,140,0,1,1.00948+3.0839e-06*log(x+19)*log(x+18)*(3-92.4852*log(x+18))+0.0056592226028442383 
L,mujets,up_statistic,5,0.0,2.5,140,200,0,1,1.00948+3.0839e-06*log(x+19)*log(x+18)*(3-92.4852*log(x+18))+0.0070717791095376015 
L,mujets,up_statistic,5,0.0,2.5,200,300,0,1,1.00948+3.0839e-06*log(x+19)*log(x+18)*(3-92.4852*log(x+18))+0.011677260510623455 
L,mujets,up_statistic,5,0.0,2.5,300,600,0,1,1.00948+3.0839e-06*log(x+19)*log(x+18)*(3-92.4852*log(x+18))+0.012230770662426949 
L,mujets,up_statistic,5,0.0,2.5,600,1000,0,1,1.00948+3.0839e-06*log(x+19)*log(x+18)*(3-92.4852*log(x+18))+0.093190617859363556 
L,mujets,up_type3,4,0.0,2.5,20,30,0,1,1.00948+3.0839e-06*log(x+19)*log(x+18)*(3-92.4852*log(x+18))+0.048560538267461643 
L,mujets,up_type3,4,0.0,2.5,30,50,0,1,1.00948+3.0839e-06*log(x+19)*log(x+18)*(3-92.4852*log(x+18))+0.011787665344541591 
L,mujets,up_type3,4,0.0,2.5,50,70,0,1,1.00948+3.0839e-06*log(x+19)*log(x+18)*(3-92.4852*log(x+18))+0.013998070648620383 
L,mujets,up_type3,4,0.0,2.5,70,100,0,1,1.00948+3.0839e-06*log(x+19)*log(x+18)*(3-92.4852*log(x+18))+0.03052161280186879 
L,mujets,up_type3,4,0.0,2.5,100,140,0,1,1.00948+3.0839e-06*log(x+19)*log(x+18)*(3-92.4852*log(x+18))+0.061851277187724298 
L,mujets,up_type3,4,0.0,2.5,140,200,0,1,1.00948+3.0839e-06*log(x+19)*log(x+18)*(3-92.4852*log(x+18))+0.10417509298045355 
L,mujets,up_type3,4,0.0,2.5,200,300,0,1,1.00948+3.0839e-06*log(x+19)*log(x+18)*(3-92.4852*log(x+18))+0.063849877141436445 
L,mujets,up_type3,4,0.0,2.5,300,600,0,1,1.00948+3.0839e-06*log(x+19)*log(x+18)*(3-92.4852*log(x+18))+0.053669816528963687 
L,mujets,up_type3,4,0.0,2.5,600,1000,0,1,1.00948+3.0839e-06*log(x+19)*log(x+18)*(3-92.4852*log(x+18))+0.087028579218513244 
L,mujets,up_type3,5,0.0,2.5,20,30,0,1,1.00948+3.0839e-06*log(x+19)*log(x+18)*(3-92.4852*log(x+18))+0.019424215618671255 
L,mujets,up_type3,5,0.0,2.5,30,50,0,1,1.00948+3.0839e-06*log(x+19)*log(x+18)*(3-92.4852*log(x+18))+0.0047150666473631747 
L,mujets,up_type3,5,0.0,2.5,50,70,0,1,1.00948+3.0839e-06*log(x+19)*log(x+18)*(3-92.4852*log(x+18))+0.005599228193052066 
L,mujets,up_type3,5,0.0,2.5,70,100,0,1,1.00948+3.0839e-06*log(x+19)*log(x+18)*(3-92.4852*log(x+18))+0.012208644478112414 
L,mujets,up_type3,5,0.0,2.5,100,140,0,1,1.00948+3.0839e-06*log(x+19)*log(x+18)*(3-92.4852*log(x+18))+0.024740511639387515 
L,mujets,up_type3,5,0.0,2.5,140,200,0,1,1.00948+3.0839e-06*log(x+19)*log(x+18)*(3-92.4852*log(x+18))+0.041670037160750698 
L,mujets,up_type3,5,0.0,2.5,200,300,0,1,1.00948+3.0839e-06*log(x+19)*log(x+18)*(3-92.4852*log(x+18))+0.025539950122595457 
L,mujets,up_type3,5,0.0,2.5,300,600,0,1,1.00948+3.0839e-06*log(x+19)*log(x+18)*(3-92.4852*log(x+18))+0.021467926399087404 
L,mujets,up_type3,5,0.0,2.5,600,1000,0,1,1.00948+3.0839e-06*log(x+19)*log(x+18)*(3-92.4852*log(x+18))+0.034811427698422562 
L,comb,central,4,0.0,2.5,20,1000,0,1,0.90894+0.00422186*log(x+19)*log(x+18)*(3-0.460651*log(x+18)) 
